Hexanoic acid, ethyl ester,7.705,789,Area,1714318.301,tR (min),7.705
Compound Name,RT,Score
Acetoin,8.765,835,Area,12450827.100,tR (min),8.765
Compound Name,RT,Score
n-Caproic acid vinyl ester,9.556,714,Area,415120.158,tR (min),9.556
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.982,693,Area,704799.678,tR (min),9.982
Compound Name,RT,Score
2-Nonanone,10.778,864,Area,2009450.834,tR (min),10.778
Compound Name,RT,Score
Nonanal,10.877,804,Area,474854.204,tR (min),10.877
Compound Name,RT,Score
Octanoic acid, ethyl ester,11.689,793,Area,274395.257,tR (min),11.689
Compound Name,RT,Score
Acetic acid,12.058,818,Area,958393.334,tR (min),12.058
Compound Name,RT,Score
Mercaptoacetic acid, 2TMS derivative,13.281,692,Area,117187.575,tR (min),13.281
Compound Name,RT,Score
Propanoic acid, 2-methyl-,14.249,723,Area,689979.660,tR (min),14.249
Compound Name,RT,Score
Butanoic acid,15.323,920,Area,19693259.884,tR (min),15.323
Compound Name,RT,Score
Butanoic acid, 3-methyl-,16.08,754,Area,859843.393,tR (min),16.080
Compound Name,RT,Score
Hexanoic acid,19.04,888,Area,20314424.778,tR (min),19.040
Compound Name,RT,Score
Dimethyl sulfone,19.968,769,Area,356870.341,tR (min),19.968
Compound Name,RT,Score
Octanoic acid,21.966,910,Area,5425732.296,tR (min),21.966
Compound Name,RT,Score
Nonanoic acid,22.87,798,Area,764407.219,tR (min),22.870
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-nonyl-,23.111,671,Area,119005.398,tR (min),23.111
Compound Name,RT,Score
n-Decanoic acid,23.596,825,Area,1636601.729,tR (min),23.596
Compound Name,RT,Score
1-O-Monoacetyl-2,3-O-dibenzoyl-d-ribofuranose,24.551,671,Area,535730.430,tR (min),24.551

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Q12
Compound Name,RT,Score
Ethanol,3.132,721,Area,33635602.094,tR (min),3.132
Compound Name,RT,Score
2-Pentanol,5.583,692,Area,1898440.357,tR (min),5.583
Area,5090708.723,tR (min),6.520
Compound Name,RT,Score
2-Heptanone,6.691,887,Area,42569903.348,tR (min),6.691
Compound Name,RT,Score
Hexanoic acid, ethyl ester,7.708,810,Area,2377208.819,tR (min),7.708
Compound Name,RT,Score
Acetoin,8.766,783,Area,4542166.657,tR (min),8.766
Compound Name,RT,Score
2-Heptanol,9.562,793,Area,3436739.576,tR (min),9.562
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.978,712,Area,1536760.879,tR (min),9.978
Compound Name,RT,Score
2-Nonanone,10.786,897,Area,28377051.913,tR (min),10.786
Compound Name,RT,Score
Octanoic acid, ethyl ester,11.687,799,Area,375616.050,tR (min),11.687
Compound Name,RT,Score
8-Nonen-2-one,11.856,832,Area,1047762.837,tR (min),11.856
Compound Name,RT,Score
Acetic acid,12.046,915,Area,3566377.610,tR (min),12.046
Compound Name,RT,Score
Mercaptoacetic acid, 2TMS derivative,13.28,708,Area,191739.937,tR (min),13.280
Compound Name,RT,Score
Propanoic acid, 2-methyl-,14.247,833,Area,1169543.432,tR (min),14.247
Compound Name,RT,Score
Butanoic acid,15.314,931,Area,40351314.168,tR (min),15.314
Compound Name,RT,Score
Butanoic acid, 3-methyl-,16.077,821,Area,1641882.254,tR (min),16.077
Compound Name,RT,Score
Hexanoic acid,19.039,892,Area,26057683.820,tR (min),19.039
Compound Name,RT,Score
Octanoic acid,21.967,910,Area,5099825.284,tR (min),21.967
Compound Name,RT,Score
Nonanoic acid,22.871,802,Area,1046573.411,tR (min),22.871
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-nonyl-,23.111,715,Area,202148.836,tR (min),23.111
Compound Name,RT,Score
n-Decanoic acid,23.598,788,Area,1141174.194,tR (min),23.598
Compound Name,RT,Score
β-1,5-O-Dibenzoyl-ribofuranose,24.55,653,Area,805172.652,tR (min),24.550

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Q13
Area,4153399.498,tR (min),3.067
Compound Name,RT,Score
2,3-Butanedione,3.497,845,Area,10407026.132,tR (min),3.497
Area,9514780.802,tR (min),3.712
Area,5816656.085,tR (min),6.486
Compound Name,RT,Score
2-Heptanone,6.668,615,Area,541622.158,tR (min),6.668
Compound Name,RT,Score
Acetoin,8.793,819,Area,39885455.026,tR (min),8.793
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.975,707,Area,1478277.797,tR (min),9.975
Compound Name,RT,Score
Nonanal,10.84,744,Area,640660.276,tR (min),10.840
Compound Name,RT,Score
Acetic acid,12.041,902,Area,6652940.861,tR (min),12.041
Compound Name,RT,Score
Mercaptoacetic acid, 2TMS derivative,13.277,731,Area,371566.957,tR (min),13.277
Compound Name,RT,Score
Butanoic acid,15.33,914,Area,6253211.156,tR (min),15.330
Compound Name,RT,Score
Hexanoic acid,19.042,869,Area,5494383.755,tR (min),19.042
Compound Name,RT,Score
Dimethyl sulfone,19.966,817,Area,397736.480,tR (min),19.966
Compound Name,RT,Score
Octanoic acid,21.968,872,Area,1701760.215,tR (min),21.968
Compound Name,RT,Score
Nonanoic acid,22.87,779,Area,868325.881,tR (min),22.870
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-nonyl-,23.109,696,Area,244141.241,tR (min),23.109
Compound Name,RT,Score
n-Decanoic acid,23.597,687,Area,623340.732,tR (min),23.597
Compound Name,RT,Score
2,4-Di-tert-butylphenol,23.848,731,Area,118694.814,tR (min),23.848
Compound Name,RT,Score
Heptanediamide, N,N'-di-benzoyloxy-,24.548,669,Area,767863.352,tR (min),24.548

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Q14
Compound Name,RT,Score
Ethanol,3.065,619,Area,3973891.211,tR (min),3.065
Compound Name,RT,Score
2,3-Butanedione,3.499,872,Area,34186022.944,tR (min),3.499
Area,5697876.060,tR (min),6.499
Compound Name,RT,Score
Acetoin,8.782,797,Area,84812842.208,tR (min),8.782
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.976,706,Area,1516702.374,tR (min),9.976
Compound Name,RT,Score
Nonanal,10.876,812,Area,528866.092,tR (min),10.876
Compound Name,RT,Score
Acetic acid,12.031,937,Area,10146344.431,tR (min),12.031
Compound Name,RT,Score
Butanoic acid,15.325,900,Area,12780148.264,tR (min),15.325
Compound Name,RT,Score
Hexanoic acid,19.038,891,Area,10491061.901,tR (min),19.038
Compound Name,RT,Score
Dimethyl sulfone,19.968,809,Area,419481.840,tR (min),19.968
Compound Name,RT,Score
Octanoic acid,21.968,862,Area,2590995.698,tR (min),21.968
Compound Name,RT,Score
Nonanoic acid,22.87,830,Area,857490.570,tR (min),22.870
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-pentyl-,23.11,734,Area,318770.488,tR (min),23.110
Compound Name,RT,Score
n-Decanoic acid,23.597,709,Area,612849.059,tR (min),23.597
Compound Name,RT,Score
Heptanediamide, N,N'-di-benzoyloxy-,24.548,697,Area,913198.680,tR (min),24.548

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Q15
Compound Name,RT,Score
2,3-Butanedione,3.483,829,Area,24485078.116,tR (min),3.483
Compound Name,RT,Score
Butanoic acid, ethyl ester,4.209,741,Area,9255843.589,tR (min),4.209
Area,4850656.336,tR (min),6.501
Compound Name,RT,Score
2-Heptanone,6.667,816,Area,4077375.675,tR (min),6.667
Compound Name,RT,Score
1-Butanol, 3-methyl-,7.398,747,Area,3623689.777,tR (min),7.398
Compound Name,RT,Score
Hexanoic acid, ethyl ester,7.711,844,Area,5474795.232,tR (min),7.711
Compound Name,RT,Score
Acetoin,8.768,822,Area,46062092.638,tR (min),8.768
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.976,703,Area,1228990.985,tR (min),9.976
Compound Name,RT,Score
2-Nonanone,10.775,867,Area,1250230.281,tR (min),10.775
Compound Name,RT,Score
Octanoic acid, ethyl ester,11.685,848,Area,545217.123,tR (min),11.685
Compound Name,RT,Score
Acetic acid,12.02,913,Area,11419019.470,tR (min),12.020
Compound Name,RT,Score
Benzaldehyde,13.383,838,Area,504908.810,tR (min),13.383
Compound Name,RT,Score
Propanoic acid, 2-methyl-,14.243,857,Area,2342701.736,tR (min),14.243
Compound Name,RT,Score
Butanoic acid,15.308,925,Area,49882031.118,tR (min),15.308
Compound Name,RT,Score
Butanoic acid, 3-methyl-,16.075,788,Area,4176537.571,tR (min),16.075
Compound Name,RT,Score
Pentanoic acid,17.263,744,Area,448518.132,tR (min),17.263
Compound Name,RT,Score
Hexanoic acid,19.039,916,Area,27582468.828,tR (min),19.039
Compound Name,RT,Score
Dimethyl sulfone,19.968,808,Area,409685.888,tR (min),19.968
Compound Name,RT,Score
Octanoic acid,21.966,890,Area,5106175.153,tR (min),21.966
Compound Name,RT,Score
Nonanoic acid,22.871,834,Area,1143911.474,tR (min),22.871
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-pentyl-,23.109,783,Area,419243.691,tR (min),23.109
Compound Name,RT,Score
n-Decanoic acid,23.596,788,Area,1185650.935,tR (min),23.596
Compound Name,RT,Score
β-1,5-O-Dibenzoyl-ribofuranose,24.547,715,Area,1412384.414,tR (min),24.547

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Q16
Compound Name,RT,Score
2,3-Butanedione,3.505,874,Area,29705724.128,tR (min),3.505
Area,4487571.586,tR (min),6.485
Compound Name,RT,Score
2-Heptanone,6.654,790,Area,2744336.498,tR (min),6.654
Compound Name,RT,Score
Acetoin,8.798,825,Area,54920045.749,tR (min),8.798
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.974,681,Area,1075492.583,tR (min),9.974
Compound Name,RT,Score
2-Nonanone,10.744,761,Area,507016.717,tR (min),10.744
Compound Name,RT,Score
Nonanal,10.835,680,Area,413168.151,tR (min),10.835
Compound Name,RT,Score
Acetic acid,12.038,913,Area,6124073.180,tR (min),12.038
Compound Name,RT,Score
Mercaptoacetic acid, 2TMS derivative,13.274,696,Area,205615.225,tR (min),13.274
Compound Name,RT,Score
Butanoic acid,15.329,897,Area,5678843.531,tR (min),15.329
Compound Name,RT,Score
Hexanoic acid,19.04,896,Area,4650212.584,tR (min),19.040
Compound Name,RT,Score
Dimethyl sulfone,19.964,792,Area,347422.547,tR (min),19.964
Compound Name,RT,Score
Octanoic acid,21.968,853,Area,1393851.403,tR (min),21.968
Compound Name,RT,Score
Nonanoic acid,22.871,773,Area,686210.893,tR (min),22.871
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-nonyl-,23.109,717,Area,227339.069,tR (min),23.109
Compound Name,RT,Score
n-Decanoic acid,23.597,655,Area,480712.137,tR (min),23.597
Compound Name,RT,Score
Cyclopropanecarboxamide, N-benzoyloxy-,24.548,641,Area,664951.426,tR (min),24.548

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Q17
Compound Name,RT,Score
Ethanol,3.045,777,Area,7745022.737,tR (min),3.045
Compound Name,RT,Score
2,3-Butanedione,3.553,884,Area,35953094.576,tR (min),3.553
Area,4995161.284,tR (min),6.487
Compound Name,RT,Score
2-Heptanone,6.649,844,Area,2303373.276,tR (min),6.649
Compound Name,RT,Score
1-Butanol, 3-methyl-,7.385,840,Area,7883079.104,tR (min),7.385
Compound Name,RT,Score
Hexanoic acid, ethyl ester,7.64,754,Area,2754677.371,tR (min),7.640
Compound Name,RT,Score
Acetoin,8.81,777,Area,89907067.841,tR (min),8.810
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.973,693,Area,1467524.452,tR (min),9.973
Compound Name,RT,Score
1-Hexanol,10.347,867,Area,28316418.156,tR (min),10.347
Compound Name,RT,Score
2-Nonanone,10.743,787,Area,1411260.772,tR (min),10.743
Compound Name,RT,Score
Octanoic acid, ethyl ester,11.686,832,Area,897308.602,tR (min),11.686
Compound Name,RT,Score
Acetic acid,12.035,908,Area,7436507.903,tR (min),12.035
Compound Name,RT,Score
Benzaldehyde,13.38,859,Area,2586159.576,tR (min),13.380
Compound Name,RT,Score
Propanoic acid, 2-methyl-,14.247,846,Area,1420647.470,tR (min),14.247
Compound Name,RT,Score
Cyclopropane, pentyl-,14.418,803,Area,2316527.352,tR (min),14.418
Compound Name,RT,Score
Butanoic acid,15.319,920,Area,22809495.823,tR (min),15.319
Compound Name,RT,Score
Butanoic acid, 3-methyl-,16.071,832,Area,3456134.547,tR (min),16.071
Compound Name,RT,Score
Hexanoic acid,19.037,927,Area,21445474.726,tR (min),19.037
Compound Name,RT,Score
Octanoic acid,21.965,891,Area,5551341.623,tR (min),21.965
Compound Name,RT,Score
Nonanoic acid,22.87,735,Area,614171.576,tR (min),22.870
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-pentyl-,23.108,784,Area,259451.457,tR (min),23.108
Compound Name,RT,Score
n-Decanoic acid,23.594,853,Area,1941268.984,tR (min),23.594
Compound Name,RT,Score
Hexanediamide, N,N'-di-benzoyloxy-,24.55,644,Area,878364.648,tR (min),24.550

Sequence Name,20240604_S24032_BelénFlórez
Sample Name,Q18
Compound Name,RT,Score
Ethanol,3.014,756,Area,10998301.753,tR (min),3.014
Compound Name,RT,Score
2,3-Butanedione,3.529,826,Area,6947212.294,tR (min),3.529
Area,4657168.458,tR (min),6.491
Compound Name,RT,Score
2-Heptanone,6.655,796,Area,2059693.478,tR (min),6.655
Compound Name,RT,Score
1-Butanol, 3-methyl-,7.397,803,Area,4384148.701,tR (min),7.397
Compound Name,RT,Score
Acetoin,8.783,816,Area,52591999.892,tR (min),8.783
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.974,689,Area,1085360.302,tR (min),9.974
Compound Name,RT,Score
1-Hexanol,10.345,848,Area,7590518.466,tR (min),10.345
Compound Name,RT,Score
2-Nonanone,10.777,808,Area,1031960.344,tR (min),10.777
Compound Name,RT,Score
Nonanal,10.877,678,Area,409879.795,tR (min),10.877
Compound Name,RT,Score
Acetic acid,12.027,910,Area,9872846.838,tR (min),12.027
Compound Name,RT,Score
Benzaldehyde,13.38,826,Area,1058863.579,tR (min),13.380
Compound Name,RT,Score
Propanoic acid,13.696,758,Area,1048447.545,tR (min),13.696
Compound Name,RT,Score
Propanoic acid, 2-methyl-,14.245,861,Area,1856535.129,tR (min),14.245
Compound Name,RT,Score
Butanoic acid,15.314,936,Area,27964229.351,tR (min),15.314
Compound Name,RT,Score
Butanoic acid, 3-methyl-,16.069,817,Area,6150024.106,tR (min),16.069
Compound Name,RT,Score
Hexanoic acid,19.036,894,Area,24364824.363,tR (min),19.036
Compound Name,RT,Score
Octanoic acid,21.963,884,Area,5640226.453,tR (min),21.963
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-pentyl-,23.108,813,Area,502157.493,tR (min),23.108
Compound Name,RT,Score
n-Decanoic acid,23.592,821,Area,1940947.481,tR (min),23.592
Compound Name,RT,Score
Hexanediamide, N,N'-di-benzoyloxy-,24.55,652,Area,966550.560,tR (min),24.550
