"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.679561330E2,4.298872217E-1,-5.391949980E-1,-1.818922609E-1
1.679661930E2,4.644560337E-2,-6.217008188E-1,3.779458934E-1
1.679762520E2,-1.986562647E-1,-6.026858197E-1,3.115571916E-1
1.679863120E2,1.334729299E-1,-5.533283029E-1,-8.413207769E-2
1.679963720E2,4.426042579E-1,-3.319132496E-1,2.308357948E-1
1.680064320E2,6.544251267E-2,-6.856747667E-1,-1.103936774E-1
1.680164910E2,4.577163868E-3,-6.469872491E-1,-4.464933872E-3
1.680265510E2,3.011230180E-1,-3.498196167E-1,8.347128385E-1
1.680366110E2,4.537453233E-1,-4.671663643E-1,1.670760012E-1
1.680466700E2,1.378057167E-1,-4.454661776E-1,5.280854344E-2
1.680567300E2,3.474389228E-1,-4.734601611E-1,2.629487032E-1
1.680667900E2,4.065878946E-1,-5.612599048E-1,4.090595126E-2
1.680768500E2,3.702081633E-1,-5.565436868E-1,1.182441491E-1
1.680869090E2,2.476041109E-1,-5.520477627E-1,3.602738535E-1
1.680969690E2,1.492617278E-1,-4.676328260E-1,-1.255718797E-1
1.681070290E2,3.032733316E-1,-6.369490416E-1,2.928472710E-1
1.681170880E2,1.068895141E-1,-4.717216377E-1,-2.297844654E-1
1.681271480E2,1.182434547E-1,-5.099055639E-1,4.336558253E-1
1.681372080E2,3.419005132E-1,-6.336124742E-1,5.742199659E-2
1.681472680E2,-1.083281119E-1,-4.212762465E-1,2.298324126E-1
1.681573270E2,1.969302763E-1,-5.609795308E-1,4.156265205E-1
1.681673865E2,7.327902418E-2,-5.835570922E-1,-9.821860492E-2
1.681774465E2,-2.274884831E-2,-4.243287854E-1,7.557280648E-1
1.681875065E2,3.811048151E-1,-4.445241912E-1,2.434657806E-1
1.681975655E2,1.157490691E-1,-4.685549319E-1,-4.127140224E-1
1.682076255E2,2.079174869E-1,-5.856802163E-1,4.012827158E-2
1.682176855E2,2.041410261E-1,-6.701344755E-1,-4.772210902E-1
1.682277445E2,3.174466534E-1,-5.224044259E-1,3.864687949E-1
1.682378045E2,2.909349391E-1,-6.489405115E-1,7.604537845E-2
1.682478645E2,6.238244545E-2,-4.908486110E-1,1.677127630E-1
1.682579245E2,4.046601772E-1,-4.952748071E-1,4.754365200E-1
1.682679835E2,2.291400292E-1,-6.960338402E-1,-3.126506209E-1
1.682780435E2,5.882880013E-2,-5.070056373E-1,2.125708473E-1
1.682881035E2,4.304637206E-1,-5.770127423E-1,4.714083731E-1
1.682981635E2,2.145972729E-1,-6.162458052E-1,-3.458604670E-1
1.683082225E2,-5.874185935E-3,-5.876030731E-1,5.363873112E-1
1.683182825E2,2.823778679E-1,-4.326052268E-1,3.305530411E-1
1.683283425E2,2.101320467E-1,-4.950455962E-1,7.486657977E-2
1.683384015E2,3.070657625E-1,-5.850982721E-1,1.124478042E-2
1.683484615E2,-2.875956673E-2,-4.968152560E-1,2.667441308E-2
1.683585215E2,4.525586309E-1,-6.368733202E-1,5.221651286E-1
1.683685815E2,1.002502931E-1,-6.368877921E-1,-5.401365459E-2
1.683786405E2,3.605454933E-1,-5.046424851E-1,-4.122403979E-2
1.683887005E2,1.284712216E-1,-7.093808408E-1,1.048399919E-1
1.683987605E2,1.764293170E-1,-6.039454561E-1,-1.800696838E-1
1.684088205E2,4.907842185E-2,-5.905500698E-1,2.118767828E-1
1.684188795E2,4.238280810E-1,-6.396969406E-1,1.522147179E-1
1.684289395E2,1.898805808E-1,-5.052359775E-1,2.307381463E-1
1.684389995E2,3.024553792E-1,-6.603555921E-1,3.300817555E-1
1.684490585E2,7.846992642E-2,-6.997893606E-1,-1.417984879E-1
1.684591185E2,1.685828652E-1,-4.526040199E-1,7.946073711E-1
1.684691785E2,4.023032742E-1,-5.043996795E-1,1.901877058E-1
1.684792385E2,1.102275068E-1,-5.801434878E-1,-9.698659658E-2
1.684892975E2,3.442979813E-1,-5.685069439E-1,1.615258241E-1
1.684993575E2,1.881770310E-1,-6.389862116E-1,-8.118858933E-2
1.685094175E2,1.990868025E-1,-7.021564597E-1,4.362128127E-1
1.685194765E2,3.397485186E-1,-6.204327039E-1,2.783473456E-1
1.685295365E2,4.521991733E-2,-6.124543244E-1,2.568904030E-1
1.685395965E2,3.169537331E-1,-5.767180426E-1,3.997986925E-1
1.685496565E2,1.902326197E-1,-6.669404340E-1,1.279136896E-1
1.685597155E2,9.347278543E-2,-6.911927842E-1,1.680092168E-1
1.685697755E2,2.654151318E-1,-6.658644001E-1,4.006395221E-2
1.685798355E2,1.214378983E-1,-5.796796574E-1,2.065850526E-1
1.685898955E2,3.706584720E-1,-8.168854089E-1,4.637426734E-2
1.685999545E2,-8.082975302E-2,-6.185824987E-1,3.288766444E-2
1.686100145E2,3.335157522E-1,-5.829181378E-1,9.335401386E-1
1.686200745E2,3.151250895E-1,-7.006695127E-1,-4.891780615E-3
1.686301335E2,6.716488313E-2,-6.193331350E-1,3.543254811E-1
1.686401935E2,3.277331848E-1,-6.814241333E-1,4.474067223E-1
1.686502535E2,3.970494048E-1,-6.736816889E-1,6.415389597E-2
1.686603135E2,1.430901744E-1,-7.639134358E-1,1.370868015E-1
1.686703725E2,2.603468749E-1,-8.334814149E-1,9.760113895E-2
1.686804325E2,9.197896801E-2,-7.274879135E-1,3.055439150E-1
1.686904925E2,3.723728391E-1,-8.225557463E-1,4.291885525E-1
1.687005515E2,-1.171072676E-1,-7.003286201E-1,-5.807805419E-2
1.687106115E2,4.296148145E-1,-8.219736560E-1,4.652822453E-1
1.687206715E2,1.712258798E-1,-9.052328905E-1,1.917302012E-2
1.687307315E2,6.204487838E-2,-7.068339399E-1,4.963929409E-1
1.687407905E2,4.612528559E-2,-8.454509577E-1,7.132141292E-2
1.687508505E2,3.551622542E-1,-7.796892236E-1,2.825707895E-1
1.687609105E2,3.245569042E-1,-7.366371980E-1,5.966914004E-1
1.687709705E2,1.026325218E-1,-8.360429339E-1,-5.798859179E-2
1.687810295E2,5.324674109E-1,-7.444670583E-1,4.579480827E-2
1.687910895E2,2.406728946E-1,-9.535803008E-1,3.571491015E-1
1.688011495E2,1.523810346E-1,-8.309478164E-1,-2.477681619E-1
1.688112085E2,3.432552400E-1,-9.183436637E-1,7.129720545E-1
1.688212685E2,5.337362933E-1,-8.836654356E-1,-1.190411246E-1
1.688313285E2,1.427462485E-1,-8.908882087E-1,7.290811336E-1
1.688413885E2,-1.232099701E-2,-8.875773691E-1,2.225520444E-1
1.688514475E2,9.545930386E-2,-7.836144595E-1,3.709748429E-1
1.688615075E2,6.927741636E-1,-9.007752657E-1,1.931060511E-1
1.688715675E2,-7.960165501E-2,-8.552888981E-1,1.699569243E-1
1.688816275E2,3.639003698E-1,-9.064438489E-1,6.139096963E-1
1.688916865E2,1.496576208E-1,-9.065917835E-1,1.326762468E-1
1.689017465E2,2.997866734E-1,-7.074044819E-1,6.096248567E-1
1.689118065E2,2.765824732E-1,-8.629638071E-1,3.940263212E-1
1.689218655E2,4.739929886E-1,-7.709831581E-1,3.091218263E-1
1.689319255E2,4.698166148E-1,-8.100049902E-1,2.148255336E-1
1.689419855E2,6.116183187E-1,-9.179842061E-1,-4.693910837E-2
1.689520455E2,3.572931257E-1,-8.727672489E-1,2.653326130E-1
1.689621045E2,6.900615672E-1,-9.547459432E-1,3.469246602E-1
1.689721645E2,5.765521279E-1,-8.554912117E-1,1.740792114E-1
1.689822245E2,7.119308116E-1,-9.806086166E-1,3.097696978E-1
1.689922835E2,4.044732490E-1,-7.681804414E-1,-2.269012034E-1
1.690023435E2,6.725062524E-1,-8.908332449E-1,2.220450908E-1
1.690124035E2,6.073501436E-1,-9.950893924E-1,-2.504187047E-1
1.690224635E2,6.144328760E-1,-8.470076327E-1,4.533749753E-1
1.690325225E2,8.355833428E-1,-9.382345757E-1,2.922847688E-1
1.690425825E2,4.729713704E-1,-8.291357642E-1,2.303867286E-1
1.690526425E2,7.962850834E-1,-7.205800129E-1,6.844411504E-1
1.690627025E2,6.364305398E-1,-8.241511591E-1,6.762246430E-2
1.690727615E2,7.741354651E-1,-7.794073878E-1,-1.933925647E-1
1.690828215E2,7.798418359E-1,-9.093620481E-1,-6.741313398E-2
1.690928815E2,9.135284085E-1,-7.143169141E-1,-3.945116401E-3
1.691029405E2,1.053642387E0,-8.566529073E-1,1.188253623E-1
1.691130005E2,7.829555514E-1,-8.608577862E-1,-2.134871060E-1
1.691230605E2,9.312353124E-1,-7.565396583E-1,4.696524543E-1
1.691331205E2,1.129885547E0,-6.198579226E-1,3.765109867E-1
1.691431795E2,7.378557578E-1,-6.481487985E-1,-1.924605185E-1
1.691532395E2,1.006818322E0,-6.879445097E-1,-1.983398938E-1
1.691632996E2,1.021253490E0,-5.774756956E-1,1.152661622E-1
1.691733586E2,1.394425424E0,-7.496837980E-1,3.296093005E-1
1.691834186E2,9.379890657E-1,-5.340551493E-1,-6.412641406E-2
1.691934786E2,9.869220015E-1,-4.839516740E-1,4.404409343E-1
1.692035386E2,1.208626127E0,-4.676091447E-1,8.263460577E-2
1.692135976E2,1.315660652E0,-4.578799626E-1,4.181343913E-2
1.692236576E2,1.061607537E0,-5.381867918E-1,-2.331746811E-1
1.692337176E2,1.159856109E0,-4.920620544E-1,5.023635328E-2
1.692437776E2,1.305181272E0,-5.774026054E-1,4.895405889E-2
1.692538366E2,1.270725969E0,-5.474470273E-1,-1.246193683E-1
1.692638966E2,1.157778739E0,-5.300644246E-1,1.001119334E-1
1.692739566E2,1.290620097E0,-6.272979198E-1,-2.024189115E-2
1.692840156E2,1.217706633E0,-4.933768009E-1,1.377194703E-1
1.692940756E2,1.334003952E0,-5.784094959E-1,-6.722485363E-2
1.693041356E2,1.025999967E0,-4.534699926E-1,-1.578140116E-1
1.693141956E2,1.602026284E0,-5.135681136E-1,-4.993522167E-2
1.693242546E2,1.285336991E0,-6.248283483E-1,-6.928833604E-2
1.693343146E2,1.443146910E0,-6.019375223E-1,2.244553131E-1
1.693443746E2,1.171739698E0,-4.960209118E-1,1.062304598E-1
1.693544346E2,1.458195158E0,-3.051249620E-1,3.764794117E-1
1.693644936E2,1.427244384E0,-4.382510059E-1,-3.751105785E-2
1.693745536E2,1.387984862E0,-4.591426688E-1,4.263789654E-2
1.693846136E2,1.479773284E0,-5.405733329E-1,6.948012471E-2
1.693946726E2,1.591602453E0,-5.419826581E-1,-4.514576733E-2
1.694047326E2,1.463834943E0,-5.164314951E-1,2.430477047E-1
1.694147926E2,1.594284571E0,-5.603323902E-1,3.436139667E-1
1.694248526E2,1.417245791E0,-5.011455578E-1,-4.207656384E-3
1.694349116E2,1.593822933E0,-5.414127007E-1,3.579016382E-1
1.694449716E2,1.642632419E0,-4.216690332E-1,4.572990417E-2
1.694550316E2,1.521771641E0,-5.201491548E-1,2.826415408E-1
1.694650906E2,1.606995394E0,-5.763841666E-1,-2.130228370E-1
1.694751506E2,1.512586981E0,-5.137558092E-1,2.775322437E-1
1.694852106E2,1.832729639E0,-5.929300328E-1,2.862521964E-1
1.694952706E2,1.481202782E0,-4.529374574E-1,2.384535474E-1
1.695053296E2,1.868113042E0,-4.807808751E-1,6.359659785E-1
1.695153896E2,1.625201431E0,-3.786326489E-1,4.474523306E-2
1.695254496E2,1.933683864E0,-4.405415064E-1,4.012546492E-1
1.695355096E2,1.727456954E0,-3.895654804E-1,-2.891500765E-1
1.695455686E2,2.039301536E0,-6.554854462E-1,-5.152449489E-2
1.695556286E2,1.783311019E0,-6.165314417E-1,-3.905940056E-2
1.695656886E2,1.864599011E0,-5.009511378E-1,1.930276984E-1
1.695757476E2,2.013757682E0,-5.584874475E-1,1.326867718E-1
1.695858076E2,1.925923878E0,-4.999585730E-1,4.612266165E-1
1.695958676E2,2.130120051E0,-5.405094521E-1,1.842393333E-1
1.696059276E2,2.042274553E0,-4.926498458E-1,-6.251842976E-2
1.696159866E2,2.168097863E0,-6.490308510E-1,3.867582321E-2
1.696260466E2,2.140264239E0,-5.562602431E-1,3.609369278E-2
1.696361066E2,2.215873708E0,-5.256912920E-1,2.604455101E-1
1.696461656E2,2.222204780E0,-5.486150086E-1,1.397823679E-1
1.696562256E2,2.035650534E0,-4.220296602E-1,5.222569299E-1
1.696662856E2,2.370927687E0,-4.234382544E-1,4.490492052E-1
1.696763456E2,2.262470754E0,-5.168852390E-1,1.225693345E-1
1.696864046E2,2.199641837E0,-5.237532324E-1,3.530794394E-1
1.696964646E2,2.437809894E0,-5.179940173E-1,-1.240779161E-3
1.697065246E2,2.285572226E0,-6.853370900E-1,2.317304188E-1
1.697165846E2,2.425781733E0,-5.302025650E-1,3.710409164E-2
1.697266436E2,2.483030359E0,-5.381293429E-1,4.300282127E-1
1.697367036E2,2.652096460E0,-6.112882434E-1,4.001559573E-1
1.697467636E2,2.166876672E0,-4.334828939E-1,1.218694228E-1
1.697568226E2,2.569495769E0,-6.186877486E-1,1.965044528E-1
1.697668826E2,2.485352289E0,-5.519628319E-1,-1.271406877E-1
1.697769426E2,2.545142992E0,-6.621923487E-1,3.814203089E-1
1.697870026E2,2.287897371E0,-5.648096032E-1,1.646295261E-1
1.697970616E2,2.509731377E0,-5.446087888E-1,4.059370995E-1
1.698071216E2,2.734814681E0,-4.695274700E-1,2.681217349E-1
1.698171816E2,2.420423637E0,-4.835714588E-1,2.162464070E-1
1.698272406E2,2.645529453E0,-5.047465655E-1,2.748477870E-1
1.698373006E2,2.649884459E0,-4.691737135E-1,2.553350437E-1
1.698473606E2,2.772367839E0,-6.519911501E-1,4.902890325E-2
1.698574206E2,2.651121730E0,-4.836698382E-1,2.552678007E-1
1.698674796E2,2.837306724E0,-6.830761179E-1,2.132046854E-1
1.698775396E2,2.940659769E0,-6.419054340E-1,1.023099017E-1
1.698875996E2,2.561433628E0,-5.682202841E-1,6.546425700E-1
1.698976596E2,2.858836172E0,-5.654301390E-1,3.347969502E-1
1.699077186E2,2.960391490E0,-4.823825736E-1,2.454889172E-1
1.699177786E2,2.767360284E0,-6.069808920E-1,2.902616322E-1
1.699278386E2,2.628337177E0,-5.700884695E-1,-4.060891271E-2
1.699378976E2,2.816881230E0,-5.919561790E-1,5.363054502E-1
1.699479576E2,2.914006406E0,-5.868366493E-1,5.467123246E-1
1.699580176E2,2.625476134E0,-5.274651910E-1,2.385833555E-1
1.699680776E2,2.591222268E0,-5.226486933E-1,6.656101924E-1
1.699781366E2,2.824195220E0,-4.440700087E-1,1.889024878E-1
1.699881966E2,2.769134329E0,-4.722130962E-1,4.299609697E-1
1.699982566E2,2.591416980E0,-4.795405345E-1,-1.513452369E-1
1.700083166E2,3.022294793E0,-6.532629195E-1,1.980083567E-1
1.700183756E2,2.805412794E0,-5.374747472E-1,1.597166955E-2
1.700284356E2,2.790564374E0,-7.032767862E-1,-1.332878655E-1
1.700384956E2,2.627764734E0,-5.980932704E-1,1.265723383E-1
1.700485546E2,2.844058796E0,-6.541959889E-1,3.599464095E-1
1.700586146E2,2.926151073E0,-5.315162882E-1,9.470969081E-2
1.700686746E2,2.623036091E0,-4.624918078E-1,1.473112428E-1
1.700787346E2,3.000961812E0,-5.459568644E-1,-2.918900818E-1
1.700887936E2,2.804092785E0,-6.227090250E-1,-2.100618070E-1
1.700988536E2,2.906263815E0,-7.591644734E-1,-1.420990348E-2
1.701089136E2,2.712599355E0,-5.659156041E-1,2.349703610E-1
1.701189736E2,2.949208691E0,-5.471545203E-1,4.966876405E-1
1.701290326E2,2.808567951E0,-3.667179237E-1,1.997303617E-1
1.701390926E2,2.995962150E0,-5.235966732E-1,-8.676800251E-2
1.701491526E2,2.867346210E0,-5.198078236E-1,1.666105628E-1
1.701592116E2,3.115055315E0,-6.446739444E-1,5.072868884E-2
1.701692712E2,2.920013543E0,-6.651302822E-1,-1.351677454E-1
1.701793312E2,3.131632463E0,-6.051875509E-1,-1.407179224E-1
1.701893912E2,3.174641658E0,-7.863293217E-1,-1.009872615E-2
1.701994502E2,3.028536111E0,-6.027073082E-1,3.945209956E-1
1.702095102E2,3.091073837E0,-5.657917893E-1,1.301321232E-1
1.702195702E2,3.167232066E0,-4.818782513E-1,1.653884947E-1
1.702296292E2,3.396576821E0,-5.983794916E-1,-3.034459341E-1
1.702396892E2,3.053457237E0,-6.001972447E-1,-2.798594356E-1
1.702497492E2,3.206290005E0,-7.213505298E-1,-3.434759724E-1
1.702598092E2,3.256864620E0,-7.353737609E-1,9.961082697E-2
1.702698682E2,3.012600110E0,-5.669115311E-1,3.154631317E-1
1.702799282E2,3.165554500E0,-5.488673159E-1,1.343070352E-1
1.702899882E2,3.225158678E0,-3.431207541E-1,1.583958095E-1
1.703000482E2,3.034055590E0,-5.549281012E-1,6.536017656E-2
1.703101072E2,3.268490639E0,-4.452542160E-1,-4.104394555E-2
1.703201672E2,3.431815943E0,-7.555295518E-1,1.932563245E-2
1.703302272E2,3.267455389E0,-7.518051678E-1,-7.306095958E-2
1.703402862E2,3.115251196E0,-5.911195886E-1,1.183207476E-1
1.703503462E2,3.151014814E0,-5.722020918E-1,3.551633871E-1
1.703604062E2,3.811765385E0,-6.343540473E-1,1.416838825E-2
1.703704662E2,3.053679431E0,-5.901789178E-1,3.784411526E-1
1.703805252E2,3.460254754E0,-5.670901635E-1,2.361924291E-1
1.703905852E2,3.781726484E0,-5.618330781E-1,-9.533066511E-2
1.704006452E2,3.713068478E0,-5.312518479E-1,-1.050341195E-1
1.704107052E2,3.317932940E0,-8.659969041E-1,-3.384923905E-1
1.704207642E2,3.526114867E0,-5.354356769E-1,5.840818799E-1
1.704308242E2,3.887055888E0,-5.563225159E-1,5.702380121E-1
1.704408842E2,3.583145978E0,-4.260045974E-1,1.859092981E-1
1.704509432E2,3.428349714E0,-4.334868407E-1,-6.537128627E-2
1.704610032E2,3.852399441E0,-5.492560096E-1,-1.051896554E-1
1.704710632E2,4.011893065E0,-6.436386949E-1,1.013749319E-1
1.704811232E2,3.320234697E0,-6.624825168E-1,-2.391277313E-2
1.704911822E2,3.675879017E0,-7.043212451E-1,3.535402000E-2
1.705012422E2,3.916399555E0,-5.889072946E-1,-1.037559181E-1
1.705113022E2,3.774699008E0,-4.415115595E-1,3.247274601E-1
1.705213612E2,3.504806444E0,-5.458960533E-1,-2.154780829E-1
1.705314212E2,3.850901969E0,-3.478958827E-1,1.660012829E-1
1.705414812E2,3.699571935E0,-4.158881834E-1,7.483091176E-2
1.705515412E2,3.759480168E0,-2.524071966E-1,-3.639540911E-2
1.705616002E2,3.705793372E0,-3.630463108E-1,-2.364005899E-1
1.705716602E2,3.711450554E0,-4.949416620E-1,4.751739800E-2
1.705817202E2,3.608545990E0,-3.819421729E-1,1.729828584E-1
1.705917802E2,3.719962345E0,-3.448642476E-1,5.828855395E-1
1.706018392E2,3.717051894E0,-1.763686886E-1,2.112832904E-1
1.706118992E2,3.687983046E0,-1.756249228E-1,2.939313447E-1
1.706219592E2,3.814867626E0,-1.069601923E-3,2.011442184E-4
1.706320182E2,4.014453853E0,-3.217988822E-1,1.090722066E-1
1.706420782E2,3.528015505E0,-2.833866222E-1,-2.751167589E-1
1.706521382E2,3.689790420E0,-4.700257990E-1,1.917302012E-2
1.706621982E2,3.758336745E0,-2.455073360E-1,1.228008842E-1
1.706722572E2,3.486124298E0,-2.535570516E-1,3.511761707E-1
1.706823172E2,3.620726617E0,-1.937938298E-1,4.893417835E-2
1.706923772E2,3.829817494E0,-3.318806514E-1,2.450158775E-1
1.707024362E2,3.683285393E0,-2.984949504E-1,-3.859863997E-2
1.707124962E2,3.629223791E0,-2.009813735E-1,-1.173939639E-1
1.707225562E2,3.694100111E0,-1.411028154E-1,-2.608290875E-1
1.707326162E2,3.689390178E0,-1.242507014E-1,-1.223062098E-2
1.707426752E2,3.261266404E0,-3.583170828E-1,-8.114473522E-2
1.707527352E2,3.627971902E0,-1.906736094E-1,5.277147210E-1
1.707627952E2,3.813442367E0,-3.399632576E-1,2.474050498E-1
1.707728552E2,3.418832201E0,-1.839403944E-1,9.028978050E-2
1.707829142E2,3.587505662E0,5.508924991E-2,2.019920647E-1
1.707929742E2,3.912329308E0,1.330139235E-2,1.511791760E-1
1.708030342E2,3.688902813E0,2.422355264E-3,-1.855964720E-1
1.708130932E2,3.218748375E0,-1.103537701E-1,-3.552388161E-1
1.708231532E2,3.579007903E0,-1.795162448E-1,6.604547024E-2
1.708332132E2,3.591468027E0,-3.142477879E-1,3.397735155E-1
1.708432732E2,3.390221483E0,-6.878152862E-2,2.442224103E-1
1.708533322E2,3.353148673E0,-7.245431095E-3,5.209331203E-1
1.708633922E2,3.834133324E0,-1.592503801E-2,3.496798682E-1
1.708734522E2,3.481451203E0,-1.063352711E-1,-1.946421146E-2
1.708835122E2,3.323459728E0,-3.491094723E-2,3.282468992E-1
1.708935712E2,3.460135471E0,-5.062241569E-2,5.092924833E-4
1.709036312E2,3.506055409E0,1.198674823E-1,2.650782591E-1
1.709136912E2,3.226383085E0,6.512687266E-2,1.270003545E-1
1.709237502E2,3.447433272E0,-2.777427435E-6,3.122576880E-1
1.709338102E2,3.311987199E0,1.166636467E-1,3.028851861E-1
1.709438702E2,3.496874696E0,-6.009885192E-2,9.908633173E-2
1.709539302E2,3.454868299E0,-1.712079361E-2,4.595882267E-1
1.709639892E2,3.428210843E0,-2.093303204E-4,6.322243452E-2
1.709740492E2,3.325196351E0,9.377106652E-2,-4.985821384E-1
1.709841092E2,3.415292297E0,-1.539919791E-1,-7.787579083E-1
1.709941692E2,3.288974312E0,-8.408062220E-2,3.449395305E-1
1.710042282E2,3.078632424E0,-9.809698284E-2,4.709224695E-1
1.710142882E2,3.485688680E0,5.575890228E-2,4.093284845E-2
1.710243482E2,3.548609106E0,-2.629083574E-2,3.481186616E-1
1.710344072E2,3.287858956E0,-1.246180527E-1,-1.225126165E-1
1.710444672E2,3.324898728E0,-1.939189602E-1,-8.972961724E-2
1.710545272E2,3.252978560E0,-1.112405004E-1,-8.200193703E-2
1.710645872E2,3.311545442E0,2.253550534E-1,3.893228209E-1
1.710746462E2,3.325203076E0,1.320628738E-1,1.612603605E-1
1.710847062E2,3.472597641E0,8.081261337E-2,4.301159209E-1
1.710947662E2,3.577277420E0,-1.302803501E-2,5.315200889E-1
1.711048252E2,3.554637293E0,8.213788480E-2,5.766442215E-1
1.711148852E2,3.564293092E0,-1.333865373E-1,5.787193984E-1
1.711249452E2,3.766564654E0,1.152271320E-1,1.135166752E-1
1.711350052E2,3.431488499E0,1.319263414E-1,4.043250221E-1
1.711450642E2,3.572833828E0,3.836168155E-2,1.867074430E-2
1.711551242E2,3.547027142E0,1.005693318E-1,5.061420035E-1
1.711651847E2,3.688482690E0,4.101412475E-2,3.802368325E-1
1.711752447E2,3.481869571E0,-4.333327666E-2,4.796061695E-1
1.711853037E2,3.704938802E0,1.007042563E-1,2.879052043E-2
1.711953637E2,3.634269353E0,8.686930552E-2,1.174699777E-1
1.712054237E2,3.779284687E0,-2.658860520E-2,-4.715007591E-1
1.712154827E2,3.554727632E0,4.025954157E-3,-1.060907114E-1
1.712255427E2,3.260971704E0,-1.113955978E-1,-4.481551659E-1
1.712356027E2,3.472319899E0,1.675562038E-1,3.690861923E-1
1.712456627E2,3.961323421E0,3.185870066E-2,5.731926101E-1
1.712557217E2,3.834690564E0,5.629494578E-2,2.459514320E-1
1.712657817E2,3.509119058E0,-2.081871897E-2,6.418856996E-1
1.712758417E2,3.145682738E0,1.338575305E-1,7.297477162E-1
1.712859017E2,4.042996159E0,2.243730135E-1,6.113258117E-1
1.712959607E2,3.478279381E0,2.052413625E-1,4.996118331E-1
1.713060207E2,3.171552574E0,6.157848984E-3,6.186851174E-1
1.713160807E2,3.547862417E0,7.594042093E-2,6.139477032E-1
1.713261397E2,3.761458573E0,1.869976111E-1,1.045000348E0
1.713361997E2,3.338918889E0,1.859780028E-2,3.670846903E-1
1.713462597E2,3.129699374E0,3.742745729E-1,7.057618529E-1
1.713563197E2,3.683642073E0,1.740581614E-1,3.772734636E-1
1.713663787E2,3.345408422E0,1.943510695E-1,4.488772970E-1
1.713764387E2,3.072379411E0,2.124091718E-1,7.989623773E-1
1.713864987E2,3.379395947E0,1.263602306E-1,5.500101542E-1
1.713965577E2,3.472438889E0,5.030885875E-2,7.205085307E-1
1.714066177E2,3.156190769E0,1.901457520E-1,4.792687851E-1
1.714166777E2,3.520276130E0,2.777478598E-1,5.541453052E-1
1.714267377E2,3.523072561E0,6.677008644E-2,-9.628025293E-3
1.714367967E2,3.340225450E0,2.335369161E-1,2.436248249E-1
1.714468567E2,3.203088947E0,7.938676983E-2,-1.457979834E-1
1.714569167E2,3.724743614E0,9.595660955E-2,2.763785881E-1
1.714669767E2,3.493851101E0,-1.107130815E-1,3.051767099E-1
1.714770357E2,3.579248808E0,1.530263114E-1,2.748121190E-1
1.714870957E2,3.727682424E0,1.877171110E-1,2.427816564E-1
1.714971557E2,3.727719262E0,1.634150594E-1,3.583887112E-1
1.715072147E2,3.567683308E0,2.427437957E-1,-2.540439785E-2
1.715172747E2,3.571136674E0,1.640380803E-1,2.555876434E-1
1.715273347E2,3.458444748E0,4.843394905E-2,-4.989955366E-2
1.715373947E2,3.307299486E0,9.164633453E-2,1.800907338E-1
1.715474537E2,3.809115427E0,1.658132949E-1,3.325358319E-1
1.715575137E2,3.483397449E0,1.092641415E-1,7.127872825E-2
1.715675737E2,3.380235315E0,3.326805505E-1,5.650398374E-2
1.715776337E2,3.472806387E0,2.245156856E-1,-3.636500359E-2
1.715876927E2,3.454656045E0,2.398828992E-1,1.619222653E-1
1.715977527E2,3.414460530E0,-3.192638218E-2,-1.664000630E-1
1.716078127E2,3.237706510E0,2.583928451E-1,2.507017100E-1
1.716178717E2,3.821190512E0,-1.533359215E-2,1.282469809E-1
1.716279317E2,3.076066373E0,2.030806701E-1,-8.256151557E-2
1.716379917E2,3.463702857E0,2.779475422E-1,1.428433853E-1
1.716480517E2,3.716822683E0,3.403765096E-1,-3.665496701E-1
