,time (s),Signal (V)
1692,1746.4929180149993,0.010104838
1693,1746.7731862069995,0.010104382
1694,1747.0526075369999,0.010104355
1695,1747.3317236900039,0.010104245
1696,1747.6126933100022,0.010103078
1697,1747.8948307040046,0.010100556
1698,1748.1757960320028,0.010097547
1699,1748.4561753279995,0.010095423
1700,1748.737093926,0.01009471
1701,1749.0174231530036,0.01009456
1702,1749.2987241750016,0.010094548
1703,1749.5784368520035,0.010094342
1704,1749.8591604239991,0.010094293
1705,1750.1399178510037,0.010095169
1706,1750.4222927099981,0.010096954
1707,1750.701992512004,0.01009864
1708,1750.9808592800036,0.010098418
1709,1751.261666298,0.010096609
1710,1751.541753769001,0.010095038
1711,1751.826805591998,0.010093942
1712,1752.109277249001,0.010093374
1713,1752.3911104209983,0.010094295
1714,1752.674029351001,0.010096501
1715,1752.9540572170008,0.010098828
1716,1753.234534741001,0.010101309
1717,1753.5157861710031,0.010104083
1718,1753.7953610420009,0.010105363
1719,1754.0747594839995,0.010104341
1720,1754.3552989960008,0.010102799
1721,1754.6362643250031,0.010102508
1722,1754.9168934830013,0.010103614
1723,1755.1973299980018,0.010103713
1724,1755.476971627002,0.01010166
1725,1755.7576770790038,0.010099159
1726,1756.0365123750016,0.010095975
1727,1756.3188848499994,0.010091568
1728,1756.5998511319995,0.010088575
1729,1756.8808088310034,0.010088338
1730,1757.1611080170042,0.010089373
1731,1757.4421157840043,0.010092058
1732,1757.7242159849993,0.010096037
1733,1758.0056042680008,0.01009758
1734,1758.2855615619992,0.01009618
1735,1758.5785651210026,0.010095417
1736,1758.8671827319995,0.010096192
1737,1759.1509523400018,0.010095953
1738,1759.436328888005,0.010093852
1739,1759.717740535998,0.010091954
1740,1759.9994335180018,0.010091579
1741,1760.2796139720012,0.010092187
1742,1760.561484814003,0.010094152
1743,1760.8422093400004,0.010096895
1744,1761.123415947004,0.010097969
1745,1761.4038391120048,0.010098511
1746,1761.6853837970048,0.010100408
1747,1761.9664664270022,0.010101828
1748,1762.2475242619985,0.010101656
1749,1762.5290007600051,0.010100896
1750,1762.8104062089988,0.010100117
1751,1763.0900149349982,0.010099342
1752,1763.3732523920044,0.010099048
1753,1763.6552767760004,0.010099372
1754,1763.9357428560033,0.010099423
1755,1764.2167458539989,0.010098123
1756,1764.4973964700039,0.010096031
1757,1764.7783508310022,0.010095243
1758,1765.0592675209991,0.010096759
1759,1765.3399009710047,0.010099001
1760,1845.7024312020003,0.010099815
1761,1845.983705521001,0.010098552
1762,1846.2645335199995,0.010095366
1763,1846.5453925140027,0.010091152
1764,1846.8261199000044,0.01008684
1765,1847.105171203999,0.010082506
1766,1847.3851962090048,0.010079003
1767,1847.666784287001,0.010076464
1768,1847.9464840889996,0.010073898
1769,1848.227059842,0.010070749
1770,1848.5071849829983,0.010067005
1771,1848.7881731989983,0.010063564
1772,1849.0667295460007,0.010061176
1773,1849.3468179710035,0.010060804
1774,1849.6278405190023,0.010061502
1775,1849.9077124600008,0.010060585
1776,1850.1899585729989,0.010059759
1777,1850.471043110003,0.010060062
1778,1850.751286507002,0.010058128
1779,1851.032328606001,0.010053434
1780,1851.3115196229992,0.010049491
1781,1851.5915908820025,0.01004854
1782,1851.8745069510042,0.01004949
1783,1852.1561717990044,0.010051346
1784,1852.4361786849986,0.010054568
1785,1852.7150440219993,0.01005823
1786,1852.997589589002,0.010060951
1787,1853.2799696930015,0.010063093
1788,1853.5609846119987,0.010065091
1789,1853.8433294300048,0.010068031
1790,1854.1238198280043,0.010070334
1791,1854.4029049880046,0.010069278
1792,1854.6839618689992,0.010065784
1793,1854.9639158249993,0.010060814
1794,1855.2443671229994,0.010055646
1795,1855.525992394003,0.010051595
1796,1855.8069067010001,0.010048198
1797,1856.086796761003,0.01004541
1798,1856.3682518010028,0.010044153
1799,1856.6480875019988,0.0100437
1800,1856.9285383230017,0.010043405
1801,1857.2079029090019,0.010042449
1802,1857.4878177650025,0.010039184
1803,1857.768437386003,0.010035029
1804,1858.0475215920014,0.010031865
1805,1858.3265714650042,0.010029334
1806,1858.6061358459992,0.010027285
1807,1858.8857541090038,0.010025976
1808,1859.1672291760042,0.010025339
1809,1859.4474053390004,0.010025255
1810,1859.7286043170025,0.010025587
1811,1860.009486199,0.010026727
1812,1860.2889099130043,0.010028456
