channel,battery_status,battery_status,battery_status,battery_status,battery_status,battery_voltage,battery_voltage,battery_voltage,battery_voltage,battery_voltage,node_humidity,node_humidity,node_humidity,node_humidity,node_humidity,node_temperature,node_temperature,node_temperature,node_temperature,node_temperature,sensor_code,sensor_code,sensor_code,sensor_code,sensor_code,sensor_temperature,sensor_temperature,sensor_temperature,sensor_temperature,sensor_temperature
device_name,node-T001,node-T002,node-T003,node-T004,node-T005,node-T001,node-T002,node-T003,node-T004,node-T005,node-T001,node-T002,node-T003,node-T004,node-T005,node-T001,node-T002,node-T003,node-T004,node-T005,node-T001,node-T002,node-T003,node-T004,node-T005,node-T001,node-T002,node-T003,node-T004,node-T005
timestamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-30 23:30:00,3.0,3.0,3.0,3.0,3.0,3.0146666666666664,3.0716666666666668,3.058,3.0716666666666668,3.0703333333333336,76.46666666666667,62.5,72.56666666666666,58.900000000000006,67.33333333333333,5.423333333333333,19.683333333333334,18.333333333333332,22.12333333333333,18.293333333333333,1.0,1.0,1.0,1.0,1.0,5.18,21.246666666666666,21.183333333333334,15.660000000000002,19.14
2019-10-30 23:45:00,3.0,3.0,3.0,3.0,3.0,3.014,3.071,3.0566666666666666,3.0716666666666668,3.0696666666666665,76.93333333333334,62.86666666666667,72.83333333333333,57.23333333333333,67.83333333333333,5.446666666666666,19.553333333333338,18.216666666666665,22.076666666666664,18.16333333333333,1.0,1.0,1.0,1.0,1.0,5.183333333333334,21.06,20.976666666666667,16.393333333333334,19.04
2019-10-31 00:00:00,3.0,3.0,3.0,3.0,3.0,3.012,3.0716666666666668,3.0566666666666666,3.071,3.0696666666666665,75.96666666666667,63.300000000000004,73.53333333333332,56.400000000000006,68.33333333333333,5.403333333333333,19.42,18.106666666666666,21.703333333333333,18.05,1.0,1.0,1.0,1.0,1.0,5.06,20.849999999999998,20.81,15.08,18.93
2019-10-31 00:15:00,3.0,3.0,3.0,3.0,3.0,3.011333333333333,3.0690000000000004,3.0566666666666666,3.071,3.0690000000000004,76.33333333333333,63.70000000000001,74.36666666666666,57.4,68.86666666666667,5.253333333333334,19.30666666666667,18.013333333333332,21.560000000000002,17.98,1.0,1.0,1.0,1.0,1.0,4.953333333333333,20.683333333333334,20.64,15.183333333333332,18.83
2019-10-31 00:30:00,3.0,3.0,3.0,3.0,3.0,3.012,3.0703333333333336,3.0553333333333335,3.0703333333333336,3.0683333333333334,76.63333333333334,64.0,74.8,58.46666666666666,69.33333333333333,5.19,19.183333333333334,17.906666666666666,21.64,17.89,1.0,1.0,1.0,1.0,1.0,4.890000000000001,20.56,20.453333333333333,15.453333333333333,18.75
2019-10-31 00:45:00,3.0,3.0,3.0,3.0,3.0,3.011,3.0690000000000004,3.0559999999999996,3.0703333333333336,3.0690000000000004,76.44999999999999,64.39999999999999,75.26666666666667,59.73333333333333,69.7,5.220000000000001,19.073333333333334,17.826666666666668,21.743333333333336,17.79,1.0,1.0,1.0,1.0,1.0,4.87,20.41,20.27,15.79,18.66
2019-10-31 01:00:00,3.0,3.0,3.0,3.0,3.0,3.010666666666667,3.0703333333333336,3.0553333333333335,3.0690000000000004,3.0690000000000004,76.2,64.76666666666667,76.06666666666666,59.1,70.03333333333333,5.256666666666667,18.96666666666667,17.756666666666668,21.72,17.696666666666665,1.0,1.0,1.0,1.0,1.0,4.8500000000000005,20.29,20.12,15.58,18.58
2019-10-31 01:15:00,3.0,3.0,3.0,3.0,3.0,3.010666666666667,3.0683333333333334,3.054,3.0696666666666665,3.067,76.36666666666667,65.03333333333335,76.53333333333333,59.5,70.39999999999999,5.2,18.88,17.653333333333336,21.74333333333333,17.61,1.0,1.0,1.0,1.0,1.0,4.81,20.14,19.976666666666667,15.746666666666668,18.5
2019-10-31 01:30:00,3.0,3.0,3.0,3.0,3.0,3.01,3.0683333333333334,3.0546666666666664,3.0683333333333334,3.0676666666666663,76.76666666666667,65.36666666666666,76.56666666666666,58.53333333333333,70.63333333333333,4.983333333333333,18.78,17.55666666666667,21.653333333333332,17.533333333333335,1.0,1.0,1.0,1.0,1.0,4.62,19.996666666666666,19.849999999999998,15.226666666666667,18.43
2019-10-31 01:45:00,3.0,3.0,3.0,3.0,3.0,3.010666666666667,3.0683333333333334,3.0546666666666664,3.0690000000000004,3.0673333333333335,77.39999999999999,65.63333333333334,76.73333333333333,59.26666666666667,70.76666666666667,4.836666666666667,18.69666666666667,17.486666666666668,21.47,17.44666666666667,1.0,1.0,1.0,1.0,1.0,4.539999999999999,19.87,19.703333333333333,15.290000000000001,18.37
2019-10-31 02:00:00,3.0,3.0,3.0,3.0,3.0,3.010666666666667,3.0676666666666663,3.054,3.0683333333333334,3.0666666666666664,77.7,65.86666666666666,77.0,59.79999999999999,71.06666666666666,4.73,18.603333333333335,17.393333333333334,21.53333333333333,17.366666666666664,1.0,1.0,1.0,1.0,1.0,4.41,19.77,19.56,15.933333333333335,18.29
2019-10-31 02:15:00,3.0,3.0,3.0,3.0,3.0,3.0096666666666665,3.0676666666666663,3.0536666666666665,3.0683333333333334,3.0660000000000003,77.86666666666667,66.03333333333333,77.06666666666666,59.5,71.23333333333333,4.68,18.53333333333333,17.326666666666668,21.563333333333333,17.276666666666667,1.0,1.0,1.0,1.0,1.0,4.37,19.64,19.453333333333333,15.85,18.226666666666667
2019-10-31 02:30:00,3.0,3.0,3.0,3.0,3.0,3.01,3.066333333333333,3.054,3.067,3.066333333333333,77.93333333333332,66.43333333333332,77.3,59.23333333333333,71.36666666666667,4.626666666666666,18.45,17.246666666666666,21.55333333333333,17.150000000000002,1.0,1.0,1.0,1.0,1.0,4.329999999999999,19.56,19.349999999999998,15.726666666666667,18.14
2019-10-31 02:45:00,3.0,3.0,3.0,3.0,3.0,3.01,3.065,3.0536666666666665,3.0683333333333334,3.0660000000000003,78.2,66.73333333333333,77.10000000000001,58.96666666666667,71.66666666666667,4.566666666666666,18.366666666666664,17.183333333333334,21.49,17.09,1.0,1.0,1.0,1.0,1.0,4.27,19.453333333333333,19.27,15.353333333333333,18.08
2019-10-31 03:00:00,3.0,3.0,3.0,3.0,3.0,3.0093333333333336,3.067,3.0529999999999995,3.0676666666666663,3.0660000000000003,78.4,66.96666666666667,76.9,57.29999999999999,71.83333333333333,4.463333333333334,18.3,17.106666666666666,21.146666666666665,17.003333333333334,1.0,1.0,1.0,1.0,1.0,4.18,19.349999999999998,19.14,14.766666666666666,18.04
2019-10-31 03:15:00,3.0,3.0,3.0,3.0,3.0,3.009,3.066333333333333,3.0529999999999995,3.0676666666666663,3.0660000000000003,78.89999999999999,67.06666666666666,77.26666666666667,59.46666666666667,71.96666666666667,4.36,18.243333333333332,17.036666666666665,21.043333333333333,16.933333333333334,1.0,1.0,1.0,1.0,1.0,4.1000000000000005,19.29,19.08,15.206666666666669,17.953333333333333
2019-10-31 03:30:00,3.0,3.0,3.0,3.0,3.0,3.0083333333333333,3.064666666666666,3.0529999999999995,3.067,3.0653333333333332,79.06666666666666,67.16666666666667,77.4,59.2,72.23333333333333,4.333333333333333,18.17,16.986666666666668,21.145,16.84,1.0,1.0,1.0,1.0,1.0,4.06,19.203333333333333,19.0,15.524999999999999,17.87
2019-10-31 03:45:00,3.0,3.0,3.0,3.0,3.0,3.009,3.0653333333333332,3.0529999999999995,3.067,3.0653333333333332,79.06666666666666,67.23333333333333,77.33333333333333,59.800000000000004,72.3,4.36,18.093333333333334,16.916666666666668,21.203333333333333,16.77,1.0,1.0,1.0,1.0,1.0,4.04,19.099999999999998,18.89,15.766666666666666,17.83
2019-10-31 04:00:00,3.0,3.0,3.0,3.0,3.0,3.0076666666666667,3.0643333333333334,3.0529999999999995,3.067,3.064,79.03333333333333,67.36666666666666,77.4,59.36666666666667,72.39999999999999,4.41,18.026666666666667,16.849999999999998,21.256666666666664,16.69,1.0,1.0,1.0,1.0,1.0,4.039999999999999,19.06,18.83,15.663333333333332,17.79
2019-10-31 04:15:00,3.0,3.0,3.0,3.0,3.0,3.0086666666666666,3.064,3.0529999999999995,3.066333333333333,3.064,78.96666666666667,67.6,77.5,58.300000000000004,72.53333333333333,4.403333333333333,17.99,16.803333333333335,21.133333333333333,16.64333333333333,1.0,1.0,1.0,1.0,1.0,4.02,18.953333333333333,18.75,15.33,17.726666666666667
2019-10-31 04:30:00,3.0,3.0,3.0,3.0,3.0,3.0076666666666667,3.0636666666666663,3.0529999999999995,3.066333333333333,3.064,79.3,67.73333333333333,77.4,59.13333333333333,72.7,4.31,17.94333333333333,16.766666666666666,21.12333333333333,16.58,1.0,1.0,1.0,1.0,1.0,3.953333333333333,18.91,18.66,15.163333333333334,17.68
2019-10-31 04:45:00,3.0,3.0,3.0,3.0,3.0,3.0083333333333333,3.0643333333333334,3.0516666666666663,3.066333333333333,3.063333333333333,79.73333333333333,67.86666666666666,77.36666666666666,57.333333333333336,72.5,4.156666666666666,17.89,16.72,20.96,16.536666666666665,1.0,1.0,1.0,1.0,1.0,3.83,18.83,18.62,14.58,17.64
2019-10-31 05:00:00,3.0,3.0,3.0,3.0,3.0,3.007,3.0636666666666663,3.051,3.066333333333333,3.062,80.33333333333333,67.96666666666667,77.5,59.03333333333333,72.26666666666667,3.9899999999999998,17.83666666666667,16.646666666666665,20.92,16.473333333333333,1.0,1.0,1.0,1.0,1.0,3.68,18.77,18.54,15.286666666666667,17.58
2019-10-31 05:15:00,3.0,3.0,3.0,3.0,3.0,3.007,3.064666666666666,3.05,3.0660000000000003,3.062,80.73333333333333,68.10000000000001,77.75,58.166666666666664,72.26666666666667,3.9333333333333336,17.76,16.555,20.959999999999997,16.386666666666667,1.0,1.0,1.0,1.0,1.0,3.66,18.68,18.43,14.826666666666666,17.54
2019-10-31 05:30:00,3.0,3.0,3.0,3.0,3.0,3.007,3.063,3.051,3.0660000000000003,3.062,81.0,68.2,77.76666666666667,58.96666666666667,72.36666666666666,3.8266666666666667,17.7,16.52,20.786666666666665,16.316666666666666,1.0,1.0,1.0,1.0,1.0,3.6,18.64,18.39,14.576666666666666,17.476666666666667
2019-10-31 05:45:00,3.0,3.0,3.0,3.0,3.0,3.0063333333333335,3.063333333333333,3.050333333333333,3.0660000000000003,3.062,81.16666666666667,68.16666666666667,77.83333333333333,59.06666666666666,72.56666666666666,3.823333333333333,17.643333333333334,16.456666666666667,20.88333333333333,16.256666666666664,1.0,1.0,1.0,1.0,1.0,3.56,18.56,18.33,15.31,17.43
2019-10-31 06:00:00,3.0,3.0,3.0,3.0,3.0,3.007,3.0626666666666664,3.050333333333333,3.0653333333333332,3.062,81.06666666666666,68.26666666666667,77.8,58.63333333333333,72.63333333333333,3.893333333333333,17.59,16.433333333333334,20.876666666666665,16.19,1.0,1.0,1.0,1.0,1.0,3.56,18.5,18.27,15.183333333333335,17.37
2019-10-31 06:15:00,3.0,3.0,3.0,3.0,3.0,3.0050000000000003,3.063333333333333,3.049,3.064666666666666,3.0613333333333332,81.03333333333333,68.33333333333334,77.89999999999999,57.6,72.7,3.8966666666666665,17.543333333333333,16.39,20.736666666666668,16.136666666666667,1.0,1.0,1.0,1.0,1.0,3.58,18.43,18.18,14.56,17.349999999999998
2019-10-31 06:30:00,3.0,3.0,3.0,3.0,3.0,3.0050000000000003,3.0606666666666666,3.049,3.064666666666666,3.0613333333333332,81.16666666666667,68.43333333333334,77.60000000000001,57.1,72.76666666666667,3.9033333333333338,17.543333333333333,16.373333333333335,20.84,16.099999999999998,1.0,1.0,1.0,1.0,1.0,3.5,22.080000000000002,23.099999999999998,15.33,21.33
2019-10-31 06:45:00,3.0,3.0,3.0,3.0,3.0,3.0056666666666665,3.062,3.049,3.064,3.06,80.66666666666667,67.7,77.36666666666666,54.26666666666667,73.96666666666667,3.9933333333333336,17.906666666666666,16.61,22.066666666666666,16.08,1.0,1.0,1.0,1.0,1.0,3.52,36.35333333333333,37.056666666666665,15.393333333333333,35.06
2019-10-31 07:00:00,3.0,3.0,3.0,3.0,3.0,3.0036666666666663,3.0613333333333337,3.049666666666667,3.0660000000000003,3.06,80.26666666666667,66.53333333333333,76.3,51.866666666666674,76.4,4.11,18.61,16.926666666666666,23.55,16.226666666666667,1.0,1.0,1.0,1.0,1.0,3.5400000000000005,45.370000000000005,44.830000000000005,15.056666666666665,34.89333333333334
2019-10-31 07:15:00,3.0,3.0,3.0,3.0,3.0,3.0056666666666665,3.06,3.049,3.0660000000000003,3.0593333333333335,79.43333333333334,65.3,75.13333333333333,49.56666666666666,76.66666666666667,4.31,19.363333333333333,17.393333333333334,24.646666666666665,16.433333333333337,1.0,1.0,1.0,1.0,1.0,3.64,50.580000000000005,50.74666666666667,14.723333333333334,31.706666666666667
2019-10-31 07:30:00,3.0,3.0,3.0,3.0,3.0,3.0043333333333333,3.06,3.049,3.0660000000000003,3.0593333333333335,78.56666666666668,63.63333333333333,73.76666666666667,48.6,76.0,4.49,19.99,17.77,25.419999999999998,16.689999999999998,1.0,1.0,1.0,1.0,1.0,3.77,51.99666666666667,52.31,15.203333333333333,29.346666666666664
2019-10-31 07:45:00,3.0,3.0,3.0,3.0,3.0,3.005,3.0606666666666666,3.049,3.066333333333333,3.06,77.6,61.73333333333333,72.3,47.166666666666664,74.86666666666666,4.82,20.566666666666666,18.110000000000003,26.046666666666667,17.0,1.0,1.0,1.0,1.0,1.0,3.995,53.16,53.47333333333333,15.036666666666667,27.49666666666667
2019-10-31 08:00:00,3.0,3.0,3.0,3.0,3.0,3.0043333333333333,3.062,3.049,3.0666666666666664,3.06,76.06666666666666,59.96666666666667,71.06666666666666,47.0,73.93333333333334,5.25,21.116666666666664,18.44,26.296666666666667,17.27,1.0,1.0,1.0,1.0,1.0,4.266666666666667,54.07666666666666,54.56,15.35,26.016666666666666
2019-10-31 08:15:00,3.0,3.0,3.0,3.0,3.0,3.0056666666666665,3.0626666666666664,3.049,3.0666666666666664,3.058666666666667,72.10000000000001,58.4,69.73333333333333,46.70000000000001,73.26666666666667,6.616666666666667,21.659999999999997,18.823333333333334,26.75333333333333,17.506666666666664,1.0,1.0,1.0,1.0,1.0,4.789999999999999,54.68333333333334,53.99666666666667,15.6,24.893333333333334
2019-10-31 08:30:00,3.0,3.0,3.0,3.0,3.0,3.009,3.062,3.0496666666666665,3.067,3.0593333333333335,56.300000000000004,57.53333333333333,68.8,46.6,72.86666666666667,11.049999999999999,21.99,19.123333333333335,26.060000000000002,17.73,1.0,1.0,1.0,1.0,1.0,6.016666666666667,46.6,46.413333333333334,15.413333333333334,24.12
2019-10-31 08:45:00,3.0,3.0,3.0,3.0,3.0,3.01,3.0613333333333332,3.0496666666666665,3.067,3.0593333333333335,53.53333333333333,57.46666666666667,68.3,49.06666666666666,72.53333333333333,11.166666666666666,22.036666666666665,19.296666666666667,25.51,17.923333333333336,1.0,1.0,1.0,1.0,1.0,7.206666666666667,39.55666666666667,41.27,16.099999999999998,23.47666666666667
2019-10-31 09:00:00,3.0,3.0,3.0,3.0,3.0,3.01,3.063333333333333,3.049,3.067,3.058666666666667,57.9,57.833333333333336,68.03333333333333,49.70000000000001,72.3,9.853333333333333,21.903333333333332,19.37,25.096666666666664,18.036666666666665,1.0,1.0,1.0,1.0,1.0,7.933333333333333,35.123333333333335,36.473333333333336,16.476666666666667,22.81
2019-10-31 09:15:00,3.0,3.0,3.0,3.0,3.0,3.0105,3.0636666666666663,3.049,3.0666666666666664,3.058666666666667,59.45,58.4,67.8,51.0,71.76666666666667,9.620000000000001,21.706666666666667,19.393333333333334,24.593333333333334,18.06,1.0,1.0,1.0,1.0,1.0,8.030000000000001,32.20333333333334,33.1,16.26666666666667,22.099999999999998
2019-10-31 09:30:00,3.0,3.0,3.0,3.0,3.0,3.010666666666667,3.0643333333333334,3.0496666666666665,3.067,3.058666666666667,63.833333333333336,58.800000000000004,67.43333333333334,50.866666666666674,71.23333333333333,8.586666666666666,21.50333333333333,19.396666666666665,24.099999999999998,18.05333333333333,1.0,1.0,1.0,1.0,1.0,7.789999999999999,29.87,30.87,16.89,21.349999999999998
2019-10-31 09:45:00,3.0,3.0,3.0,3.0,3.0,3.010666666666667,3.063333333333333,3.051,3.0676666666666663,3.058666666666667,65.10000000000001,59.366666666666674,67.03333333333335,53.199999999999996,70.89999999999999,8.293333333333333,21.26,19.386666666666667,23.439999999999998,18.026666666666667,1.0,1.0,1.0,1.0,1.0,7.789999999999999,27.810000000000002,29.183333333333334,17.183333333333334,20.933333333333334
2019-10-31 10:00:00,3.0,3.0,3.0,3.0,3.0,3.01,3.0626666666666664,3.051,3.0676666666666663,3.058666666666667,66.03333333333335,60.26666666666667,67.0,64.83333333333333,70.73333333333333,8.18,20.956666666666667,19.346666666666668,23.03333333333333,17.939999999999998,1.0,1.0,1.0,1.0,1.0,7.77,26.37,27.476666666666663,17.036666666666665,20.87
2019-10-31 10:15:00,3.0,3.0,3.0,3.0,3.0,3.01,3.0626666666666664,3.051,3.067,3.058666666666667,66.7,61.13333333333333,67.80000000000001,58.03333333333333,72.3,8.116666666666667,20.703333333333333,19.28,22.78333333333333,17.866666666666667,1.0,1.0,1.0,1.0,1.0,7.81,25.203333333333333,26.036666666666665,16.663333333333334,20.643333333333334
2019-10-31 10:30:00,3.0,3.0,3.0,3.0,3.0,3.0096666666666665,3.0643333333333334,3.0496666666666665,3.0676666666666663,3.0593333333333335,66.96666666666665,61.9,68.26666666666667,53.46666666666667,72.13333333333333,8.159999999999998,20.53,19.176666666666666,22.24,17.813333333333333,1.0,1.0,1.0,1.0,1.0,7.8500000000000005,24.27,24.87,16.223333333333333,20.433333333333334
2019-10-31 10:45:00,3.0,3.0,3.0,3.0,3.0,3.01,3.063,3.051666666666667,3.067,3.058,66.83333333333333,62.20000000000001,68.03333333333333,51.63333333333333,71.2,8.35,20.33,19.073333333333334,21.886666666666667,17.74666666666667,1.0,1.0,1.0,1.0,1.0,8.020000000000001,23.429999999999996,24.123333333333335,16.976666666666663,20.183333333333334
2019-10-31 11:00:00,3.0,3.0,3.0,3.0,3.0,3.0093333333333336,3.0626666666666664,3.0496666666666665,3.067,3.0566666666666666,66.63333333333334,62.4,68.23333333333333,51.333333333333336,70.66666666666667,8.403333333333334,20.153333333333336,18.916666666666668,21.669999999999998,17.7,1.0,1.0,1.0,1.0,1.0,8.06,22.77,23.453333333333333,17.143333333333334,19.933333333333334
2019-10-31 11:15:00,3.0,3.0,3.0,3.0,3.0,3.0113333333333334,3.063,3.050333333333333,3.067,3.058,66.0,62.800000000000004,68.43333333333334,49.86666666666667,70.43333333333334,8.633333333333335,19.986666666666668,18.799999999999997,21.476666666666663,17.626666666666665,1.0,1.0,1.0,1.0,1.0,8.270000000000001,22.14,23.016666666666666,16.996666666666666,19.766666666666666
2019-10-31 11:30:00,3.0,3.0,3.0,3.0,3.0,3.0109999999999997,3.0636666666666663,3.049666666666667,3.066333333333333,3.0573333333333337,65.5,62.9,68.33333333333333,49.633333333333326,70.13333333333334,8.97,19.836666666666666,18.71666666666667,21.349999999999998,17.586666666666666,1.0,1.0,1.0,1.0,1.0,8.476666666666667,21.580000000000002,22.349999999999998,17.203333333333333,19.64
2019-10-31 11:45:00,3.0,3.0,3.0,3.0,3.0,3.012,3.0626666666666664,3.0496666666666665,3.066333333333333,3.0573333333333337,64.8,63.06666666666666,68.2,49.23333333333333,69.9,9.246666666666668,19.696666666666665,18.653333333333332,21.25666666666667,17.55,1.0,1.0,1.0,1.0,1.0,8.703333333333333,21.143333333333334,21.746666666666666,17.143333333333334,19.52
2019-10-31 12:00:00,3.0,3.0,3.0,3.0,3.0,3.011333333333333,3.063333333333333,3.049666666666667,3.0660000000000003,3.0573333333333337,64.56666666666666,63.26666666666667,68.13333333333334,48.6,69.66666666666666,9.436666666666667,19.57,18.593333333333334,21.189999999999998,17.516666666666666,1.0,1.0,1.0,1.0,1.0,8.909999999999998,20.87,21.266666666666666,17.22666666666667,19.37
2019-10-31 12:15:00,3.0,3.0,3.0,3.0,3.0,3.012,3.062,3.049,3.066333333333333,3.0559999999999996,64.36666666666666,63.5,68.0,48.9,69.5,9.493333333333334,19.46,18.543333333333333,21.116666666666667,17.470000000000002,1.0,1.0,1.0,1.0,1.0,8.996666666666668,20.746666666666666,20.846666666666668,17.083333333333332,19.226666666666667
2019-10-31 12:30:00,3.0,3.0,3.0,3.0,3.0,3.012,3.062,3.049,3.0660000000000003,3.0566666666666666,64.36666666666666,63.70000000000001,67.86666666666667,47.6,69.43333333333334,9.54,19.366666666666664,18.5,21.049999999999997,17.430000000000003,1.0,1.0,1.0,1.0,1.0,9.06,20.56,20.56,17.036666666666665,19.14
2019-10-31 12:45:00,3.0,3.0,3.0,3.0,3.0,3.0126666666666666,3.062,3.0496666666666665,3.0660000000000003,3.058,64.16666666666667,63.93333333333334,67.83333333333333,47.4,69.36666666666666,9.643333333333333,19.27333333333333,18.466666666666665,20.99,17.41,1.0,1.0,1.0,1.0,1.0,9.183333333333332,20.433333333333334,20.37,17.01666666666667,19.08
2019-10-31 13:00:00,3.0,3.0,3.0,3.0,3.0,3.013333333333333,3.062,3.050333333333333,3.0656666666666665,3.0559999999999996,63.06666666666666,63.86666666666667,67.56666666666668,46.666666666666664,69.26666666666667,10.003333333333332,19.21666666666667,18.44333333333333,20.926666666666666,17.516666666666666,1.0,1.0,1.0,1.0,1.0,9.58,20.33,20.183333333333334,16.83,19.203333333333333
2019-10-31 13:15:00,3.0,3.0,3.0,3.0,3.0,3.0126666666666666,3.06,3.049,3.0660000000000003,3.0559999999999996,61.166666666666664,63.73333333333333,67.2,46.4,68.39999999999999,10.71,19.166666666666668,18.436666666666667,20.88,17.7,1.0,1.0,1.0,1.0,1.0,9.976666666666667,20.203333333333333,20.04,17.143333333333334,19.14
2019-10-31 13:30:00,3.0,3.0,3.0,3.0,3.0,3.0146666666666664,3.062,3.0496666666666665,3.064666666666666,3.0559999999999996,60.0,63.666666666666664,67.0,47.23333333333333,67.86666666666666,11.090000000000002,19.116666666666667,18.43,20.853333333333335,17.846666666666668,1.0,1.0,1.0,1.0,1.0,10.1,20.08,19.956666666666667,17.349999999999998,19.08
2019-10-31 13:45:00,3.0,3.0,3.0,3.0,3.0,3.015333333333333,3.0613333333333332,3.049,3.064666666666666,3.0559999999999996,59.36666666666667,63.6,66.86666666666667,48.29999999999999,67.16666666666667,11.38,19.066666666666666,18.433333333333334,20.856666666666666,17.986666666666665,1.0,1.0,1.0,1.0,1.0,10.290000000000001,19.933333333333334,19.77,17.31,19.0
2019-10-31 14:00:00,3.0,3.0,3.0,3.0,3.0,3.016,3.06,3.049,3.064,3.0553333333333335,60.1,63.56666666666666,66.63333333333334,46.866666666666674,67.06666666666668,11.253333333333336,19.036666666666665,18.426666666666666,20.813333333333333,18.05,1.0,1.0,1.0,1.0,1.0,10.25,19.83,19.64,16.72666666666667,18.953333333333333
2019-10-31 14:15:00,3.0,3.0,3.0,3.0,3.0,3.016666666666667,3.0606666666666666,3.049,3.064,3.0553333333333335,60.93333333333334,63.56666666666666,66.63333333333334,47.13333333333333,66.66666666666667,10.99,18.96666666666667,18.37333333333333,20.793333333333333,18.05,1.0,1.0,1.0,1.0,1.0,10.183333333333332,19.703333333333333,19.52,17.763333333333332,18.87
2019-10-31 14:30:00,3.0,3.0,3.0,3.0,3.0,3.016,3.06,3.049,3.064,3.0559999999999996,61.666666666666664,63.86666666666667,66.6,49.333333333333336,66.36666666666667,10.756666666666666,18.919999999999998,18.346666666666668,20.819999999999997,18.043333333333333,1.0,1.0,1.0,1.0,1.0,10.159999999999998,19.599999999999998,19.41,17.91,18.77
2019-10-31 14:45:00,3.0,3.0,3.0,3.0,3.0,3.0179999999999993,3.0613333333333332,3.049,3.064,3.0559999999999996,62.166666666666664,64.03333333333333,66.5,49.13333333333333,66.5,10.553333333333333,18.866666666666667,18.319999999999997,20.80666666666667,18.01,1.0,1.0,1.0,1.0,1.0,10.326666666666666,19.54,19.29,17.580000000000002,18.703333333333333
2019-10-31 15:00:00,3.0,3.0,3.0,3.0,3.0,3.016666666666667,3.0606666666666666,3.049,3.063333333333333,3.0559999999999996,63.63333333333333,64.16666666666667,66.8,49.70000000000001,66.36666666666666,10.31,18.783333333333335,18.250000000000004,20.816666666666666,17.96666666666667,1.0,1.0,1.0,1.0,1.0,10.12,19.43,19.183333333333334,18.246666666666666,18.64
2019-10-31 15:15:00,3.0,3.0,3.0,3.0,3.0,3.016666666666667,3.058666666666667,3.049,3.063333333333333,3.0559999999999996,64.33333333333333,64.26666666666667,67.0,51.43333333333334,66.43333333333334,10.200000000000001,18.716666666666665,18.156666666666666,20.85,17.900000000000002,1.0,1.0,1.0,1.0,1.0,9.953333333333333,19.349999999999998,19.08,18.040000000000003,18.56
2019-10-31 15:30:00,3.0,3.0,3.0,3.0,3.0,3.0179999999999993,3.0593333333333335,3.049,3.063333333333333,3.0559999999999996,64.96666666666667,64.7,67.3,51.26666666666667,66.53333333333333,9.96,18.63,18.05333333333333,20.853333333333335,17.83666666666667,1.0,1.0,1.0,1.0,1.0,9.683333333333332,19.27,19.0,18.203333333333333,18.52
2019-10-31 15:45:00,3.0,3.0,3.0,3.0,3.0,3.017333333333333,3.0593333333333335,3.049,3.0626666666666664,3.0553333333333335,66.03333333333335,64.76666666666667,67.56666666666666,51.43333333333334,66.60000000000001,9.76,18.563333333333333,17.939999999999998,20.856666666666666,17.763333333333332,1.0,1.0,1.0,1.0,1.0,9.56,19.203333333333333,18.91,18.226666666666667,18.43
2019-10-31 16:00:00,3.0,3.0,3.0,3.0,3.0,3.016666666666667,3.058666666666667,3.049,3.062,3.0559999999999996,66.03333333333335,64.86666666666666,67.73333333333333,51.03333333333334,66.8,9.65,18.49,17.863333333333333,20.84,17.696666666666665,1.0,1.0,1.0,1.0,1.0,9.433333333333332,19.099999999999998,18.83,17.893333333333334,18.39
2019-10-31 16:15:00,3.0,3.0,3.0,3.0,3.0,3.0179999999999993,3.0593333333333335,3.049,3.062,3.0553333333333335,66.23333333333333,65.10000000000001,67.89999999999999,50.5,66.86666666666666,9.48,18.419999999999998,17.74,20.813333333333333,17.63,1.0,1.0,1.0,1.0,1.0,9.270000000000001,19.02,18.746666666666666,17.746666666666666,18.349999999999998
2019-10-31 16:30:00,3.0,3.0,3.0,3.0,3.0,3.017333333333333,3.058,3.0483333333333333,3.0626666666666664,3.054,66.56666666666666,65.13333333333334,68.16666666666667,49.666666666666664,67.10000000000001,9.383333333333333,18.35666666666667,17.616666666666664,20.790000000000003,17.56,1.0,1.0,1.0,1.0,1.0,9.139999999999999,18.953333333333333,18.68,17.52,18.31
2019-10-31 16:45:00,3.0,3.0,3.0,3.0,3.0,3.017333333333333,3.0593333333333335,3.047,3.062,3.054,66.89999999999999,65.13333333333334,68.26666666666667,48.5,67.43333333333334,9.303333333333335,18.3,17.53,20.726666666666667,17.5,1.0,1.0,1.0,1.0,1.0,9.06,18.89,18.599999999999998,17.290000000000003,18.25
2019-10-31 17:00:00,3.0,3.0,3.0,3.0,3.0,3.0146666666666664,3.058666666666667,3.047,3.062,3.0546666666666664,67.46666666666667,64.80000000000001,67.96666666666668,48.666666666666664,66.96666666666667,9.203333333333333,18.23,17.430000000000003,20.696666666666665,17.45,1.0,1.0,1.0,1.0,1.0,8.953333333333333,18.83,18.54,17.243333333333336,18.203333333333333
2019-10-31 17:15:00,3.0,3.0,3.0,3.0,3.0,3.0159999999999996,3.058,3.0483333333333333,3.0606666666666666,3.054,67.43333333333332,64.7,67.86666666666667,49.1,69.66666666666667,9.093333333333332,18.186666666666667,17.353333333333335,20.656666666666666,17.416666666666668,1.0,1.0,1.0,1.0,1.0,8.850000000000001,18.77,18.453333333333333,17.599999999999998,18.18
